id,stroke
27628,0.03218601770690429
65803,0.003244492970953535
5001,0.00020529677165725184
4113,8.882436361886751e-05
59163,0.07341682891176425
39986,0.047837287514047755
42454,0.050319503894187795
41666,0.016831680739029298
7705,0.0008419139829438444
32536,0.024334970253400603
52650,0.002563383531528762
50883,0.00015758281893920245
32985,0.022712323409394004
51717,0.03923734533312969
43620,0.005946817122076618
61207,0.0036946276215867255
66996,0.002225108423249196
8165,0.05762628678954319
16900,0.03696314961144726
58951,0.0009616784074253194
68385,0.02910368635147443
37663,0.00016226374350667797
12889,0.12763069873472008
50054,0.05975312098627702
40563,0.028849371281653827
46541,8.690184149858707e-05
38702,0.001687658615196155
60017,0.0022216515664654035
53059,0.0005586339672834884
23709,0.004920620464210677
6727,0.006762021560083265
29452,0.004208564895558606
1865,0.00739514966226835
9096,0.04783860908480519
42167,0.0017174082172314508
52096,0.0002507768746049348
17477,8.236053176115418e-05
32424,0.003765246741578865
33794,0.010077564008655752
35597,0.04261202191596661
12060,0.03800461464394956
55837,0.0003451326379603176
225,0.0012364586770411863
19154,0.011171701416757971
25588,0.0218831394685776
38518,0.0025702053467687763
39677,0.0007214888114484271
16450,0.04249537481688427
24655,0.005114445542225925
17573,0.00010505772017295939
31618,0.0010293743331025243
37623,0.00010522773921037531
19062,0.02227048480216497
52526,0.00039956321645992764
18349,8.563041039305616e-05
24760,0.003064591250136125
28961,0.00020167106743799055
33397,0.00013779993651150257
65964,0.05618090021626725
55482,0.022722911105693872
65261,0.07834732522298322
29176,0.0003513414626371352
21122,0.0006808296248171182
61118,9.140442819905864e-05
40982,0.0010101542781013547
59279,0.021307539589715
29526,0.011796520978841011
63752,0.0017959728515876973
30807,0.0002906863776673459
44936,0.0008720074128096037
51481,0.00015808409658474748
67019,7.495672274595937e-05
43645,0.0019583679080711247
28137,0.05174941845504298
23397,0.01471864828699018
17025,0.19917960810388735
34504,0.0015321760263518173
19103,0.0009169690981407932
47671,0.051439515191371125
43262,0.000292005431138344
60627,0.02830986184722358
16300,0.0006014629852435532
54222,0.007455219906168981
4142,0.01549833949825242
27841,0.0003355059724123143
20873,0.0005618220510250874
10248,0.0034754445801549326
47832,0.003990635237826627
35480,0.006870504879187466
66428,0.005755646508137628
57118,0.07096308340433125
34487,0.013218963327530458
10437,0.010253403736553982
7844,0.02205885840225701
26290,0.00047680722070050685
52508,0.0023345919853663276
54004,0.00015848799158318358
42413,0.00015465344691912927
57503,0.03165357513700592
26181,0.003895914196271922
41747,0.029020055310287913
40367,0.001143406583820741
2478,0.0020326680570301927
31468,0.013434287167710673
46777,0.004026969945604319
69162,0.0007146109080061686
1198,0.20171314210293617
52319,0.0010343524552164163
53307,0.021566689812376208
10730,0.0002173985754253944
63699,0.004635914152734908
31938,0.054047703920141146
6993,0.006011707622832752
50887,0.0013488541237393135
72677,0.03149319242001075
60380,0.0005517005568775894
43179,0.008004428497527138
66551,0.0017049609011836294
42186,0.002260523362575829
68720,0.017216279712827322
17374,0.004040488347223094
12284,0.01868833417113257
53161,0.022673309927899406
55508,0.004286758119414726
16325,0.2313763749212929
13185,0.059561585231577736
9342,0.04682517772672864
43385,0.0010986920273974767
48487,0.09606843697380736
5890,0.003952978300723079
31784,0.0005046422353350183
14790,0.006026400300414151
23679,0.00423747719112846
3410,0.00025875936443924474
27259,0.04084661395198671
48717,0.001024554441856204
6991,0.09498918154975622
52453,0.0001028385716544073
51839,0.020416222631143597
69386,0.014342641192640043
67245,0.010333357707881385
39568,0.04177131423503473
30975,0.0005527422721610047
27990,0.008879202757042058
3152,8.91711245433728e-05
28094,0.00188528587473401
27229,0.00023270864192990586
59224,0.017596017257240793
49068,0.004525043856331845
18745,7.141470523287059e-05
16299,0.0037458884034372616
57449,0.0011548191641672103
62516,0.0031752304032039054
23582,0.00024272611683751115
54870,0.01099845224172019
69399,0.00042677733484731685
17100,0.00020777270161503292
48236,0.0010078471683089116
65999,0.016310572418535757
24135,0.000328384893218609
11479,0.00010722785953582787
28965,0.00012472451947487245
45545,0.009070916139283453
27993,0.00040095401420053953
40663,0.0002133357472189227
31532,0.00042462526375522413
39084,0.02862198665590396
67382,0.0002550383617461299
5414,0.008952366851461129
32263,0.056301101461927905
23628,0.00027850589880367826
7791,0.008855201072608981
67073,0.024597612964091107
63548,0.00581099117960821
42665,7.217644182773788e-05
62020,0.00033923771046266
25205,0.0003929345843640024
68942,0.08397955988490709
2947,0.0014925461030910751
938,0.060050622661117554
36585,0.0066024047323285165
57368,0.008517627947498236
5520,0.0013239248819064376
16059,0.015135361308757098
26771,0.010556951814367584
10600,9.121849802698432e-05
47599,0.022163521869284716
23030,0.0023373342371193805
18227,0.00027702249918721146
63817,0.023909048341015548
48770,0.013191652258919231
34880,0.0013787737848313588
59912,0.00015030189530307016
30438,9.416783181162816e-05
54659,0.003513228587879824
25409,0.00011897759066667632
56721,0.011217104235045013
55956,0.000721646969252481
66961,0.0013033649887050451
63718,0.0003043214843526585
4688,0.0006149876048409485
1270,0.00015953367260275494
41270,0.0330793631010361
15463,0.048940335544675286
53505,0.020206849512095046
20602,7.283807229890118e-05
69715,0.001394315930092633
34879,0.0021925445627381766
40023,0.04821146017040109
8693,0.00044006583798742447
36337,0.00010505700821982207
70204,0.012767668659961042
42823,0.0004056928312329588
54737,0.001899867359808649
56186,0.0005393341958727925
14328,0.004499047346098755
42285,0.0058020601671820325
35471,0.0019303107399381355
20036,0.0005634083490380868
62979,0.0004036497439458746
538,0.0632983728793452
30757,0.06498733455884398
19298,0.004170911513967486
71173,0.0001433833279737059
49186,0.044829241027826365
38503,7.259973406821047e-05
3172,0.005899914306529219
62993,0.011095435859930815
58950,0.027645653246882628
33399,0.00013818751196372858
30267,0.008814551120726237
7507,0.01301671759648325
23804,0.0017417387888269621
28153,0.00859998139828501
697,0.0004995341129921786
35050,0.0001014650362169227
18781,0.00860471232576643
56020,0.0015809920855658812
14635,0.0005696852364955387
24870,0.0011008335972081528
12430,0.0018139086957300245
34273,8.348239363956742e-05
59573,0.004471848754280281
63944,0.024781818110062193
14879,5.967980273508125e-05
46445,0.0025032903733329297
47808,0.003926593037913065
21486,0.00011620617230468488
70860,0.001822198683471577
2221,8.162263832111428e-05
54241,0.019208644622775606
70893,0.0001378188730270357
43324,0.0013679469246188447
32073,0.0015407280377973576
4173,0.0041155501657747515
64426,0.03538762655855139
1368,0.003351695035522487
5969,0.047977059225241404
21401,0.0008366836788939565
62579,0.0020149648460571616
53867,0.03047377496178381
68771,0.010259011158292928
28207,0.0008161251733970484
66186,0.0007274403531582641
40942,0.07509728475059714
43328,0.03686861151449548
57948,0.011597568848169263
12713,0.0068626074737356685
20197,0.0004824370244528035
42964,0.004947081866306621
45261,0.001212669978746665
34688,0.01019513616165476
53958,0.001469779385877996
20893,0.00019668330801228645
38455,0.0002071070907274783
53565,8.567456599778792e-05
55949,0.011158332101592146
61273,0.00012268233051392627
59811,0.0004824866533062672
42793,0.011868428926734396
30475,0.00701687114996359
48872,0.0003340531259576678
10888,0.0001659278431708653
36174,0.011357927835113989
70647,0.0005500514675447149
48710,0.009998412704379015
50648,0.0006695455410996077
27041,0.00040940175751914387
18501,0.006310529591312077
67526,0.005870274069541614
55651,0.0040115137031631965
50913,0.03700434892917706
45623,0.0006185939815490326
63217,0.0020842217517819395
45692,0.0001912179718741538
51140,0.045597907567499686
35418,0.0031649775458413073
45879,0.005571869922520818
71357,0.001948825349734537
18027,0.000497093176916502
25264,0.00021119657473756828
72500,0.006714594525376157
21542,0.0006791104291191724
14283,0.004284205264138598
22469,0.0011943465073544538
22768,6.597808833640596e-05
56853,0.0023936873134205116
19754,0.00010302892682799069
42732,0.0010411240035197314
5641,0.0012677883725605414
7978,0.0001241947685750827
24862,0.0843831437789673
30817,0.006947423734006911
19313,0.0002764521896449417
63554,0.004079017394554012
20678,8.547411752311693e-05
22950,0.00014123016321593174
66576,0.0006907379140938634
7832,0.0006988747995245445
456,0.010092009347078396
43077,0.014037417260371625
45911,0.03573025277376753
61793,0.0019023374783716073
19053,9.152865690388537e-05
66384,0.05587666521188081
22359,0.01400435153331548
14252,0.0008382487039455712
54709,0.000658655604875607
71853,0.00014378740952375078
54005,0.030818968076218433
18848,0.0003710150820449586
61053,8.389070136995442e-05
71431,0.13106574564032522
23887,0.033282594776333205
22045,0.012453808378835191
39486,0.005946264717856082
50404,0.0009606341501618643
66262,0.0005120318568084013
14758,0.0016936812591282666
62910,0.0028249499920492914
57407,0.0012697139191609331
34899,0.025455208511082423
14483,0.0008603233910130767
52860,0.04035293969132092
52283,0.004938779556781383
11890,0.00014525859912751534
9835,0.08100767849052148
44892,9.448204504873171e-05
16273,0.00030296829160574056
63497,0.0001296059331473871
34498,0.017684397938598453
46104,0.0010862017426175104
7191,0.005007078535153605
71654,0.0007439551064020037
31949,0.00040374488550481736
16001,0.001103415753126377
56432,0.011698959205127073
29899,0.001946303457163322
25085,0.0004138500297254208
52263,6.259743932780916e-05
54986,0.007424021092884262
13220,0.01137417966609207
51015,0.002493622145034004
61354,0.0005345560613493264
2024,0.0011993772782840845
15841,0.0001940771757181397
28157,0.0008724340613256187
9081,9.180641841739113e-05
70018,0.001109828019418223
65029,0.0799484057399287
70420,0.0019681616334225843
49180,0.04981665217241033
53942,0.006077430960107475
34747,0.009296250483149351
4026,0.0017757474110014857
7991,0.012478140724667264
6806,0.0014004998925846726
49353,7.214062969247924e-05
50929,0.006774263116514623
40647,0.0007838881291309494
32266,0.038480150642184525
18385,0.001558930756262494
24728,0.011374990100047331
5467,0.003436749788978919
48809,0.0012926822429884643
24573,0.00017938516405593112
53902,0.031113424753158488
71043,0.019077990264934914
64665,0.0006072057018131729
3231,0.05034895784503428
12624,0.001163537977198936
54276,0.0003011842396163959
5320,0.0005053293381495484
964,0.014336288653805276
49758,0.0006388081828409387
72088,0.019552717644421683
3335,0.0019416713989910694
12131,0.002303799575960348
22659,0.007369677697011357
46106,0.00039405408099630566
49399,0.005202064202970651
72405,0.005146236377305628
29280,0.0006452695827776904
69123,0.000606918451998964
49726,7.301077636672748e-05
34617,0.026367191207582987
58295,0.0003974724313216506
64321,6.998203750523294e-05
25359,0.008790469110790594
43115,0.007815099872950274
43885,0.006986784860431086
53648,0.001184936910155096
30941,0.00042453974140535766
47652,0.004466649091796582
53657,0.00042903268405299565
64543,0.0031891822989599783
48584,0.00016642848519539017
38801,0.0011559602473655707
41838,0.04321419991194349
71875,0.001972943930096439
53764,0.0005043321394115649
54765,0.0010930745443965748
24584,0.002757205972654314
8931,0.006492162814369058
47161,0.0005189776498539987
13962,0.0040322285069243555
26186,0.013779534853212224
56475,0.0017224502936106117
14452,0.06548546992131571
60574,0.0004852137214473489
48021,0.0014410204640467105
20502,0.02983115060004322
54936,7.175480405504759e-05
5280,0.04768651737498182
64526,0.0031118499351473596
70856,0.0003971188479207989
36154,6.193556361659816e-05
36113,0.00031382203811535544
53090,0.002672953326220961
64427,0.00036736195490441245
46018,0.08570907525343638
71212,0.038281163631340695
16419,0.0008012915671269971
70961,0.0003723472087099838
52617,0.0338822107021454
4451,0.05200725504707792
1913,0.02426160722170446
40873,0.0600162373690372
19225,0.003436018159777963
66120,0.0008639137331606862
16140,0.04762413793955151
12720,0.011012239221600084
4722,0.00824720809587828
33057,0.0008646654383894255
18726,0.00620881528169112
20914,0.00016105152999013958
42951,0.02154537372698183
2473,0.005008458567216317
6874,0.019830442244505128
51710,0.012233234592121014
3685,0.042467069843098906
56443,0.022552037463596745
2657,0.05714825290759068
60543,0.000516607421045844
13217,0.0006000221266826729
29100,0.00015886892439289486
66166,0.0001667123810489637
23120,0.024890693927067796
15740,0.04276151553410763
9978,0.008532846026859931
20131,0.00628901189550827
35915,0.0001431063146021939
19074,0.007970682360744394
41880,0.004424900070750307
70352,0.00011943528411883759
6036,0.01082309561938547
35815,0.04084467702700236
25375,0.0007084358650669465
62922,0.0001774272461102357
44392,0.013114302758827379
60572,8.818023927434663e-05
46545,0.0018573155163224173
32907,0.000985365604354294
52404,0.0015299403600962083
6744,0.00791110451163448
46753,8.482275579945818e-05
8716,0.0033329845806836468
72271,0.007904877291894066
3229,0.08549338256414497
28740,0.009703325029302054
27651,0.0002249904908334638
12248,0.0233625103916845
54640,0.011271828724617098
32957,0.07489183240633339
2159,0.023847016592879258
4992,0.0022983397853604394
43469,0.0004668860512673504
26416,0.010511859134665943
43835,0.0028839829802907286
21531,0.03715506739843787
45903,0.013626168428810804
60859,0.00032149355658234413
66353,0.005189982067288935
8394,0.001327409593431622
8249,0.001625509303393309
9830,0.007600408605482946
47076,0.0019034833261754305
31483,0.028483014181761534
19343,0.00013470442685475613
6946,0.01747309299661271
18742,0.06510057511294845
61072,0.005370954270012526
1575,0.012288999629823527
48513,0.0027498823827689814
17431,0.00010953482811932063
59957,0.0014415227156297698
41531,0.0012116395117132523
53514,0.01664950053623405
48911,0.00022699584925071401
61712,0.00015099421411772927
19109,0.0034121601488227658
4884,0.0008102523632697216
20741,0.0007827684067770927
8930,0.0012215152402244313
31527,0.0003598881739297624
2505,0.009946742464349716
12483,0.00031203321746111354
22604,0.0766992003229772
21022,0.0009844566103629805
11023,0.0072354214120461
5986,7.19317927717838e-05
62890,0.044747747568196036
23282,0.0032706387576920903
5837,0.054143436526042976
48583,0.00016810754716769773
13417,0.012169511553866537
8529,0.05706393404229088
65694,0.024030535103852314
44847,0.00017161869196287823
18086,0.02921531346828171
62365,0.07335944427307663
32292,0.06528287708723975
53588,0.08524323489997063
52992,0.002282994284272687
57359,0.007644446625199732
15638,0.0003206695782787327
49246,0.00015665102110714525
39165,0.03356393866433551
59891,0.001829056257473311
71410,0.04705084255688815
8100,0.05722697565197075
3915,0.012004252805283269
30090,0.0029469146704054145
57188,0.0010635674585982933
25608,0.018032538574286893
55547,0.06215954398187526
37954,0.0007079921657311127
56235,0.0002901008023135357
66632,0.04089799216496275
28916,0.05181020065331765
18168,0.009344671791519458
14580,0.00807419843241689
19612,0.000148547279945548
55379,0.03364047257985812
44523,0.03651509048355876
61893,8.62956802108917e-05
62024,0.09156285343240117
52109,0.06010569341498943
48889,0.0014693000404992667
53927,0.005599096521072603
39929,0.001953086144479519
8896,0.03290305753755212
52805,0.017813992400436865
23012,0.01751716045132574
28171,0.015523454713330331
3799,0.003721994658287454
65915,0.02084962197269696
19554,0.0001807894699046145
2011,0.0026023996163324326
56498,0.0003018198392361608
8714,9.387641593556737e-05
1045,0.0012556438641399452
33179,9.609690061092891e-05
58124,0.006699856579389408
25245,0.0587186830663575
71657,0.0005648497721168103
30437,0.01165663159239631
25237,0.00037527054185098723
23053,0.0006158176733299792
63528,0.003649483816093429
21250,0.001032766011585827
9685,0.0029417016464171114
46798,0.007720169584095319
38871,9.134105847627348e-05
10722,0.0011484391434375552
34492,0.004512940112017776
49526,0.001881929479714363
9359,0.012221475586642909
58266,0.006184567404475961
51929,0.00019118448713448269
63187,6.179767253035562e-05
24357,0.006394622134271589
46592,0.01388637643857906
29607,0.004171790901092835
38572,0.025742369485916287
41389,0.0017747403012246827
37340,0.021029242667984997
22111,0.015997373697675007
72401,0.003478878177119473
55456,0.02468192385659173
51461,0.01698313477310089
61572,0.05509820079209692
39995,0.03320383084485065
217,0.008180758960422368
43320,0.00011270718921999677
15116,0.0011415547600314708
10879,0.04864681582430833
72343,0.008803482604718079
61730,0.016102432176271903
35568,0.004432420284354462
56916,0.0172327796793721
2354,7.622251986100943e-05
18956,0.018768261898589992
8863,0.0005792663588662543
38002,0.00017040930369088573
29717,0.00031058095274977114
4092,0.00023014252966371536
43687,0.020676046791511252
67509,0.012595023845213613
38379,0.008902042425730332
7084,0.012640893726428952
42921,0.005923703148328129
61630,0.003832727020956365
25105,0.03681908568259117
6740,0.0005890968327095499
40025,6.961182202781761e-05
45495,0.0001273849823586082
